기준년월,기준년,기준월,시도코드,시도명,상영영화수,영화관람객수,지출금액,인구당영화관람객수,영화관람객수점수,지출금액점수,종합점수,기준상영영화수,기준영화관람객수,기준지출금액
202112,2021,12,27,대구시,106,395586,3798978250.0,165.8355,65.22067,59.11014,62.1654,234.58333,2410351.25,25540506805.66667
202112,2021,12,28,인천시,111,409674,4155426120.0,138.94908,54.64663,52.31081,53.47872,234.58333,2410351.25,25540506805.66667
202112,2021,12,29,광주시,88,268086,2651500490.0,185.96279,73.13643,68.26564,70.70104,234.58333,2410351.25,25540506805.66667
202112,2021,12,30,대전시,100,294259,2986670540.0,202.62269,79.68853,76.33157,78.01005,234.58333,2410351.25,25540506805.66667
202112,2021,12,31,울산시,61,164035,1633637800.0,146.25193,57.51874,54.06042,55.78958,234.58333,2410351.25,25540506805.66667
202112,2021,12,36,세종시,33,51013,497074180.0,137.17044,53.94712,49.60888,51.778,234.58333,2410351.25,25540506805.66667
202112,2021,12,41,경기도,144,2144336,21675341698.0,158.07334,62.16792,59.30486,60.73639,234.58333,2410351.25,25540506805.66667
202112,2021,12,43,충청북도,81,212052,2015621860.0,132.74597,52.20704,46.83242,49.51973,234.58333,2410351.25,25540506805.66667
202112,2021,12,44,충청남도,142,267948,2574577750.0,126.43488,49.72498,45.09007,47.40753,234.58333,2410351.25,25540506805.66667
202112,2021,12,45,전라북도,137,245119,2339696390.0,137.17901,53.95049,48.59916,51.27483,234.58333,2410351.25,25540506805.66667
202112,2021,12,46,전라남도,57,162879,1507920530.0,88.8688,34.95079,30.53664,32.74372,234.58333,2410351.25,25540506805.66667
202112,2021,12,47,경상북도,108,245777,2310475060.0,93.57198,36.80049,32.64859,34.72454,234.58333,2410351.25,25540506805.66667
202112,2021,12,48,경상남도,112,366987,3441704490.0,110.73227,43.54938,38.5439,41.04664,234.58333,2410351.25,25540506805.66667
202112,2021,12,50,제주도,39,90042,879388700.0,133.04884,52.32616,48.22868,50.27742,234.58333,2410351.25,25540506805.66667
202112,2021,12,51,강원도,87,183810,1717403570.0,119.47413,46.98742,41.43198,44.2097,234.58333,2410351.25,25540506805.66667
202201,2022,1,0,전국,369,5718042,55601495920.0,110.74507,43.55441,39.96889,41.76165,234.58333,2410351.25,25540506805.66667
202201,2022,1,11,서울시,198,1619018,16190480280.0,170.31671,66.98306,63.21554,65.0993,234.58333,2410351.25,25540506805.66667
202201,2022,1,26,부산시,107,376814,3622142250.0,112.51961,44.25231,40.14443,42.19837,234.58333,2410351.25,25540506805.66667
202201,2022,1,27,대구시,73,246003,2345741320.0,103.19532,40.58521,36.52232,38.55376,234.58333,2410351.25,25540506805.66667
202201,2022,1,28,인천시,81,283103,2823359180.0,95.99478,37.75334,35.53267,36.643,234.58333,2410351.25,25540506805.66667
202201,2022,1,29,광주시,64,171478,1625086790.0,118.94681,46.78003,41.83883,44.30943,234.58333,2410351.25,25540506805.66667
202201,2022,1,30,대전시,79,194823,1912241580.0,134.24293,52.79577,48.90491,50.85034,234.58333,2410351.25,25540506805.66667
202201,2022,1,31,울산시,48,120397,1162748240.0,107.39185,42.23564,38.49461,40.36512,234.58333,2410351.25,25540506805.66667
202201,2022,1,36,세종시,25,32731,318868020.0,87.42791,34.38412,31.61261,32.99836,234.58333,2410351.25,25540506805.66667
202201,2022,1,41,경기도,101,1457516,14329687810.0,107.39575,42.23717,39.18944,40.7133,234.58333,2410351.25,25540506805.66667
202201,2022,1,43,충청북도,59,140930,1324529810.0,88.24135,34.70403,30.78145,32.74274,234.58333,2410351.25,25540506805.66667
202201,2022,1,44,충청남도,127,188890,1805330630.0,89.15634,35.06388,31.62704,33.34546,234.58333,2410351.25,25540506805.66667
202201,2022,1,45,전라북도,112,164703,1532108580.0,92.25033,36.2807,31.85037,34.06554,234.58333,2410351.25,25540506805.66667
202201,2022,1,46,전라남도,44,103903,942161660.0,56.69692,22.29807,19.08163,20.68985,234.58333,2410351.25,25540506805.66667
202201,2022,1,47,경상북도,88,173477,1608110540.0,66.10385,25.99767,22.74361,24.37064,234.58333,2410351.25,25540506805.66667
202201,2022,1,48,경상남도,103,251734,2301061450.0,76.01954,29.89737,25.79112,27.84424,234.58333,2410351.25,25540506805.66667
202201,2022,1,50,제주도,26,67783,639027900.0,100.16832,39.39473,35.05,37.22236,234.58333,2410351.25,25540506805.66667
202201,2022,1,51,강원도,53,124739,1118809880.0,81.06989,31.8836,26.98809,29.43585,234.58333,2410351.25,25540506805.66667
202202,2022,2,0,전국,332,3272423,30948351160.0,63.38765,24.92943,22.25007,23.58975,234.58333,2410351.25,25540506805.66667
202202,2022,2,11,서울시,200,1009945,9599953020.0,106.21551,41.773,37.47295,39.62298,234.58333,2410351.25,25540506805.66667
202202,2022,2,26,부산시,107,217884,2048354890.0,65.0906,25.59918,22.71207,24.15562,234.58333,2410351.25,25540506805.66667
202202,2022,2,27,대구시,77,138653,1297872080.0,58.23077,22.90131,20.23083,21.56607,234.58333,2410351.25,25540506805.66667
202202,2022,2,28,인천시,89,157668,1535418250.0,53.42907,21.01287,19.31165,20.16226,234.58333,2410351.25,25540506805.66667
202202,2022,2,29,광주시,70,101479,935294300.0,70.46996,27.7148,24.10653,25.91067,234.58333,2410351.25,25540506805.66667
202202,2022,2,30,대전시,78,106122,1022318750.0,73.1441,28.7665,26.15284,27.45967,234.58333,2410351.25,25540506805.66667
202202,2022,2,31,울산시,56,63912,606685470.0,57.09253,22.45365,20.11495,21.2843,234.58333,2410351.25,25540506805.66667
202202,2022,2,36,세종시,30,16913,162397880.0,44.9337,17.67176,16.01365,16.84271,234.58333,2410351.25,25540506805.66667
202202,2022,2,41,경기도,104,795128,7676439740.0,58.57569,23.03696,20.98934,22.01315,234.58333,2410351.25,25540506805.66667
202202,2022,2,43,충청북도,55,76804,710163300.0,48.09201,18.91388,16.50463,17.70926,234.58333,2410351.25,25540506805.66667
202202,2022,2,44,충청남도,98,102030,953752240.0,48.15207,18.9375,16.70634,17.82192,234.58333,2410351.25,25540506805.66667
202202,2022,2,45,전라북도,94,93924,860728730.0,52.65025,20.70657,17.90807,19.30732,234.58333,2410351.25,25540506805.66667
202202,2022,2,46,전라남도,42,58394,519958630.0,31.88401,12.53951,10.53737,11.53844,234.58333,2410351.25,25540506805.66667
202202,2022,2,47,경상북도,89,91503,836640870.0,34.89782,13.7248,11.84297,12.78389,234.58333,2410351.25,25540506805.66667
202202,2022,2,48,경상남도,97,141185,1275136480.0,42.69271,16.79042,14.31134,15.55088,234.58333,2410351.25,25540506805.66667
202202,2022,2,50,제주도,31,34190,316299600.0,50.49155,19.85759,17.33711,18.59735,234.58333,2410351.25,25540506805.66667
202202,2022,2,51,강원도,64,66689,590936930.0,43.33125,17.04154,14.25104,15.64629,234.58333,2410351.25,25540506805.66667
202203,2022,3,0,전국,376,2799690,27013331686.0,54.24631,21.33428,19.42661,20.38044,234.58333,2410351.25,25540506805.66667
202203,2022,3,11,서울시,206,927395,9113257206.0,97.55093,38.36535,35.57942,36.97238,234.58333,2410351.25,25540506805.66667
202203,2022,3,26,부산시,127,196174,1839754630.0,58.67318,23.0753,20.42286,21.74908,234.58333,2410351.25,25540506805.66667
202203,2022,3,27,대구시,81,120857,1140428550.0,50.76971,19.96698,17.78114,18.87406,234.58333,2410351.25,25540506805.66667
202203,2022,3,28,인천시,98,135598,1331110680.0,45.92341,18.061,16.73222,17.39661,234.58333,2410351.25,25540506805.66667
202203,2022,3,29,광주시,75,81743,765306070.0,56.82663,22.34908,19.74672,21.0479,234.58333,2410351.25,25540506805.66667
202203,2022,3,30,대전시,86,93038,908612170.0,64.16162,25.23382,23.25691,24.24537,234.58333,2410351.25,25540506805.66667
202203,2022,3,31,울산시,60,50669,486368260.0,45.3207,17.82397,16.14649,16.98523,234.58333,2410351.25,25540506805.66667
202203,2022,3,36,세종시,29,14662,143736820.0,38.86074,15.28336,14.13984,14.7116,234.58333,2410351.25,25540506805.66667
202203,2022,3,41,경기도,105,663551,6514745820.0,48.877,19.22261,17.81092,18.51676,234.58333,2410351.25,25540506805.66667
202203,2022,3,43,충청북도,67,59140,556939700.0,37.02072,14.5597,12.93988,13.74979,234.58333,2410351.25,25540506805.66667
202203,2022,3,44,충청남도,112,81791,778411700.0,38.59706,15.17966,13.63379,14.40673,234.58333,2410351.25,25540506805.66667
202203,2022,3,45,전라북도,114,68948,639752380.0,38.68691,15.21499,13.32333,14.26916,234.58333,2410351.25,25540506805.66667
202203,2022,3,46,전라남도,55,42390,383610160.0,23.17025,9.11252,7.78244,8.44748,234.58333,2410351.25,25540506805.66667
202203,2022,3,47,경상북도,105,72839,670820250.0,27.80495,10.93528,9.50436,10.21982,234.58333,2410351.25,25540506805.66667
202203,2022,3,48,경상남도,80,110691,1011624590.0,33.50948,13.17879,11.36667,12.27273,234.58333,2410351.25,25540506805.66667
202203,2022,3,50,제주도,37,26402,248841200.0,38.98597,15.33261,13.63805,14.48533,234.58333,2410351.25,25540506805.66667
202203,2022,3,51,강원도,73,53802,480011500.0,34.95825,13.74857,11.57608,12.66232,234.58333,2410351.25,25540506805.66667
202204,2022,4,0,전국,413,3120144,30420878560.0,60.47651,23.78452,21.88479,22.83466,234.58333,2410351.25,25540506805.66667
202204,2022,4,11,서울시,256,979408,9698872170.0,103.09037,40.54393,37.89084,39.21739,234.58333,2410351.25,25540506805.66667
202204,2022,4,26,부산시,123,224825,2133747380.0,67.30856,26.47147,23.70977,25.09062,234.58333,2410351.25,25540506805.66667
202204,2022,4,27,대구시,92,128580,1231426390.0,54.05762,21.26007,19.21545,20.23776,234.58333,2410351.25,25540506805.66667
202204,2022,4,28,인천시,100,155831,1548328250.0,52.76576,20.752,19.45897,20.10549,234.58333,2410351.25,25540506805.66667
202204,2022,4,29,광주시,83,97775,934760050.0,68.04504,26.76111,24.14501,25.45306,234.58333,2410351.25,25540506805.66667
202204,2022,4,30,대전시,104,102969,1018480360.0,71.04446,27.94074,26.08164,27.01119,234.58333,2410351.25,25540506805.66667
202204,2022,4,31,울산시,66,59901,586727700.0,53.61689,21.08673,19.49228,20.28951,234.58333,2410351.25,25540506805.66667
202204,2022,4,36,세종시,36,17163,169490650.0,45.38123,17.84777,16.63364,17.24071,234.58333,2410351.25,25540506805.66667
202204,2022,4,41,경기도,144,742994,7370181590.0,54.7212,21.52105,20.14685,20.83395,234.58333,2410351.25,25540506805.66667
202204,2022,4,43,충청북도,80,70121,670109380.0,43.90015,17.26528,15.5712,16.41824,234.58333,2410351.25,25540506805.66667
202204,2022,4,44,충청남도,102,95072,922468730.0,44.86018,17.64285,16.15543,16.89914,234.58333,2410351.25,25540506805.66667
202204,2022,4,45,전라북도,93,80007,750513850.0,44.92696,17.66911,15.64214,16.65563,234.58333,2410351.25,25540506805.66667
202204,2022,4,46,전라남도,55,52032,479957810.0,28.45533,11.19106,9.74215,10.46661,234.58333,2410351.25,25540506805.66667
202204,2022,4,47,경상북도,125,83939,775282700.0,32.06775,12.61177,10.99318,11.80248,234.58333,2410351.25,25540506805.66667
202204,2022,4,48,경상남도,113,137025,1268779260.0,41.51402,16.32686,14.26723,15.29704,234.58333,2410351.25,25540506805.66667
202204,2022,4,50,제주도,36,31214,299138200.0,46.07824,18.1219,16.38992,17.25591,234.58333,2410351.25,25540506805.66667
202204,2022,4,51,강원도,76,61288,562614090.0,39.82228,15.66152,13.56812,14.61482,234.58333,2410351.25,25540506805.66667
202205,2022,5,0,전국,419,14560659,150755869160.0,282.27236,111.01358,108.47262,109.7431,234.58333,2410351.25,25540506805.66667
202205,2022,5,11,서울시,235,3601522,38488385650.0,379.23185,149.14632,150.42049,149.7834,234.58333,2410351.25,25540506805.66667
202205,2022,5,26,부산시,108,979864,9953866630.0,293.53355,115.44244,110.67316,113.0578,234.58333,2410351.25,25540506805.66667
202205,2022,5,27,대구시,80,652613,6507173750.0,274.59065,107.99247,101.62042,104.80645,234.58333,2410351.25,25540506805.66667
202205,2022,5,28,인천시,97,786160,8350649440.0,266.02896,104.62528,104.88099,104.75314,234.58333,2410351.25,25540506805.66667
202205,2022,5,29,광주시,70,491154,4913103370.0,342.02639,134.51396,126.98616,130.75006,234.58333,2410351.25,25540506805.66667
202205,2022,5,30,대전시,75,514526,5385810230.0,355.10683,139.6583,137.96258,138.81044,234.58333,2410351.25,25540506805.66667
202205,2022,5,31,울산시,53,292907,3075662010.0,262.34816,103.17768,102.24579,102.71174,234.58333,2410351.25,25540506805.66667
202205,2022,5,36,세종시,32,90730,945926180.0,239.17857,94.06542,92.55229,93.30886,234.58333,2410351.25,25540506805.66667
202205,2022,5,41,경기도,107,3784401,39805644740.0,278.6439,109.58656,108.78164,109.1841,234.58333,2410351.25,25540506805.66667
202205,2022,5,43,충청북도,66,408335,4103579840.0,255.68351,100.55657,95.36907,97.96282,234.58333,2410351.25,25540506805.66667
202205,2022,5,44,충청남도,97,494203,5054124900.0,233.1519,91.69522,88.49895,90.09709,234.58333,2410351.25,25540506805.66667
202205,2022,5,45,전라북도,87,424876,4233456320.0,238.79768,93.91562,88.31237,91.114,234.58333,2410351.25,25540506805.66667
202205,2022,5,46,전라남도,50,303348,2929923720.0,165.97489,65.27549,59.49989,62.38769,234.58333,2410351.25,25540506805.66667
202205,2022,5,47,경상북도,120,496112,4907098020.0,189.63243,74.57965,69.61714,72.0984,234.58333,2410351.25,25540506805.66667
202205,2022,5,48,경상남도,125,722810,7032921620.0,219.1651,86.19442,79.1483,82.67136,234.58333,2410351.25,25540506805.66667
202205,2022,5,50,제주도,35,166064,1662342600.0,245.01672,96.36148,91.0331,93.69729,234.58333,2410351.25,25540506805.66667
202205,2022,5,51,강원도,78,351034,3406200140.0,228.09153,89.70505,82.14643,85.92574,234.58333,2410351.25,25540506805.66667
202206,2022,6,0,전국,463,15475512,158169411310.0,300.03991,118.00129,113.81908,115.91019,234.58333,2410351.25,25540506805.66667
202206,2022,6,11,서울시,246,3793548,39591715880.0,399.53924,157.13292,154.76642,155.94967,234.58333,2410351.25,25540506805.66667
202206,2022,6,26,부산시,103,1031728,10373046870.0,309.20267,121.60487,115.38329,118.49408,234.58333,2410351.25,25540506805.66667
202206,2022,6,27,대구시,66,722331,7240601240.0,304.10019,119.59814,113.13934,116.36874,234.58333,2410351.25,25540506805.66667
202206,2022,6,28,인천시,85,804165,8414381160.0,271.94692,106.95273,105.61357,106.28315,234.58333,2410351.25,25540506805.66667
202206,2022,6,29,광주시,63,514477,5079750560.0,358.42614,140.96374,131.35139,136.15756,234.58333,2410351.25,25540506805.66667
202206,2022,6,30,대전시,59,521536,5399341680.0,360.07708,141.61303,138.36,139.98652,234.58333,2410351.25,25540506805.66667
202206,2022,6,31,울산시,31,333865,3407281800.0,299.26704,117.69733,113.35863,115.52798,234.58333,2410351.25,25540506805.66667
202206,2022,6,36,세종시,17,96988,1008698920.0,255.08725,100.32207,98.46704,99.39455,234.58333,2410351.25,25540506805.66667
202206,2022,6,41,경기도,107,3953817,41148491510.0,291.02213,114.45473,112.41439,113.43456,234.58333,2410351.25,25540506805.66667
202206,2022,6,43,충청북도,54,428640,4286465830.0,268.38343,105.55126,99.61412,102.58269,234.58333,2410351.25,25540506805.66667
202206,2022,6,44,충청남도,80,518524,5299700160.0,244.56361,96.18328,92.7754,94.47934,234.58333,2410351.25,25540506805.66667
202206,2022,6,45,전라북도,82,461985,4563816640.0,259.79332,102.1729,95.2548,98.71385,234.58333,2410351.25,25540506805.66667
202206,2022,6,46,전라남도,44,353818,3419462850.0,193.72002,76.18724,69.4882,72.83772,234.58333,2410351.25,25540506805.66667
202206,2022,6,47,경상북도,123,549421,5457361090.0,210.18698,82.66346,77.48931,80.07638,234.58333,2410351.25,25540506805.66667
202206,2022,6,48,경상남도,103,821793,7960449420.0,249.35953,98.06944,89.65194,93.86069,234.58333,2410351.25,25540506805.66667
202206,2022,6,50,제주도,19,184528,1844460500.0,272.16037,107.03668,100.96958,104.00313,234.58333,2410351.25,25540506805.66667
202206,2022,6,51,강원도,60,384348,3674385200.0,249.72841,98.21452,88.61078,93.41265,234.58333,2410351.25,25540506805.66667
202207,2022,7,0,전국,408,16291243,170451279387.0,315.8782,124.23026,122.66601,123.44814,234.58333,2410351.25,25540506805.66667
202207,2022,7,11,서울시,206,4284193,46808466251.0,451.29019,177.48581,183.0079,180.24685,234.58333,2410351.25,25540506805.66667
202207,2022,7,26,부산시,104,1070783,10984318628.0,321.11336,126.28917,122.26118,124.27518,234.58333,2410351.25,25540506805.66667
202207,2022,7,27,대구시,62,737660,7526821686.0,310.70881,122.19721,117.67048,119.93385,234.58333,2410351.25,25540506805.66667
202207,2022,7,28,인천시,83,798806,8399667627.0,269.81402,106.11389,105.30376,105.70883,234.58333,2410351.25,25540506805.66667
202207,2022,7,29,광주시,64,517135,5190120162.0,360.44742,141.75868,134.26845,138.01356,234.58333,2410351.25,25540506805.66667
202207,2022,7,30,대전시,67,558712,5897570165.0,385.80234,151.7304,151.15013,151.44026,234.58333,2410351.25,25540506805.66667
202207,2022,7,31,울산시,38,324559,3389565870.0,291.1488,114.50455,112.85583,113.68019,234.58333,2410351.25,25540506805.66667
202207,2022,7,36,세종시,21,111990,1175247070.0,294.02267,115.6348,114.5221,115.07845,234.58333,2410351.25,25540506805.66667
202207,2022,7,41,경기도,107,4216511,44811596524.0,310.28028,122.02868,122.39112,122.2099,234.58333,2410351.25,25540506805.66667
202207,2022,7,43,충청북도,64,438068,4414527469.0,274.27883,107.86984,102.58729,105.22856,234.58333,2410351.25,25540506805.66667
202207,2022,7,44,충청남도,73,522996,5329255487.0,246.57864,96.97576,93.25716,95.11646,234.58333,2410351.25,25540506805.66667
202207,2022,7,45,전라북도,83,458958,4585421044.0,258.28428,101.57942,95.77735,98.67838,234.58333,2410351.25,25540506805.66667
202207,2022,7,46,전라남도,45,352563,3355843610.0,193.1287,75.95468,68.22921,72.09195,234.58333,2410351.25,25540506805.66667
202207,2022,7,47,경상북도,102,510141,5073922055.0,195.30547,76.81077,72.09855,74.45466,234.58333,2410351.25,25540506805.66667
202207,2022,7,48,경상남도,96,813465,7998302268.0,246.97537,97.13179,90.13037,93.63108,234.58333,2410351.25,25540506805.66667
202207,2022,7,50,제주도,22,184948,1823874750.0,272.58726,107.20457,99.77218,103.48838,234.58333,2410351.25,25540506805.66667
202207,2022,7,51,강원도,68,389755,3686758721.0,253.22282,99.58882,88.90259,94.24571,234.58333,2410351.25,25540506805.66667
202208,2022,8,0,전국,388,14956834,152301737785.0,290.09477,114.09001,109.63864,111.86433,234.58333,2410351.25,25540506805.66667
202208,2022,8,11,서울시,204,3530030,37248379616.0,372.03426,146.31562,145.70367,146.00964,234.58333,2410351.25,25540506805.66667
202208,2022,8,26,부산시,112,1050874,10539040868.0,315.44099,124.05831,117.41596,120.73714,234.58333,2410351.25,25540506805.66667
202208,2022,8,27,대구시,65,704471,7034317111.0,297.00253,116.80674,110.07217,113.43945,234.58333,2410351.25,25540506805.66667
202208,2022,8,28,인천시,83,743001,7676895890.0,250.7498,98.61622,96.16021,97.38821,234.58333,2410351.25,25540506805.66667
202208,2022,8,29,광주시,64,529575,5120858959.0,369.19695,145.19974,132.50492,138.85233,234.58333,2410351.25,25540506805.66667
202208,2022,8,30,대전시,68,504171,5225071875.0,348.12669,136.91312,133.90916,135.41114,234.58333,2410351.25,25540506805.66667
202208,2022,8,31,울산시,36,355532,3557840429.0,319.30437,125.57772,118.59631,122.08702,234.58333,2410351.25,25540506805.66667
202208,2022,8,36,세종시,19,93705,976898111.0,245.66182,96.61519,95.0567,95.83594,234.58333,2410351.25,25540506805.66667
202208,2022,8,41,경기도,104,3754588,39016563849.0,276.27465,108.65477,106.55807,107.60642,234.58333,2410351.25,25540506805.66667
202208,2022,8,43,충청북도,61,419943,4152072928.0,262.97619,103.42468,96.50496,99.96482,234.58333,2410351.25,25540506805.66667
202208,2022,8,44,충청남도,76,497646,5026905214.0,234.61894,92.27218,87.96336,90.11777,234.58333,2410351.25,25540506805.66667
202208,2022,8,45,전라북도,84,454417,4457479911.0,255.91384,100.64716,93.17238,96.90977,234.58333,2410351.25,25540506805.66667
202208,2022,8,46,전라남도,46,379149,3538213792.0,207.85492,81.74629,71.99346,76.86987,234.58333,2410351.25,25540506805.66667
202208,2022,8,47,경상북도,99,525929,5200716025.0,201.5551,79.26866,73.97558,76.62212,234.58333,2410351.25,25540506805.66667
202208,2022,8,48,경상남도,76,851757,8252735302.0,258.81475,101.78804,93.0743,97.43117,234.58333,2410351.25,25540506805.66667
202208,2022,8,50,제주도,26,182950,1787552800.0,269.434,105.96444,97.70964,101.83704,234.58333,2410351.25,25540506805.66667
202208,2022,8,51,강원도,56,379096,3490195105.0,246.35804,96.889,84.18327,90.53614,234.58333,2410351.25,25540506805.66667
202209,2022,9,0,전국,442,9860566,101877663208.0,191.59134,75.35006,73.47026,74.41016,234.58333,2410351.25,25540506805.66667
202209,2022,9,11,서울시,239,2308886,24677468292.0,244.30671,96.08224,96.91524,96.49874,234.58333,2410351.25,25540506805.66667
202209,2022,9,26,부산시,134,701639,7148273167.0,211.09378,83.02009,79.82178,81.42093,234.58333,2410351.25,25540506805.66667
202209,2022,9,27,대구시,87,461946,4733823362.0,195.10038,76.73012,74.20574,75.46793,234.58333,2410351.25,25540506805.66667
202209,2022,9,28,인천시,93,520722,5475533705.0,175.91383,69.18433,68.65609,68.92021,234.58333,2410351.25,25540506805.66667
202209,2022,9,29,광주시,83,366932,3623706048.0,256.08435,100.71422,93.86614,97.29018,234.58333,2410351.25,25540506805.66667
202209,2022,9,30,대전시,80,346944,3643614617.0,239.83376,94.3231,93.485,93.90405,234.58333,2410351.25,25540506805.66667
202209,2022,9,31,울산시,55,223294,2270193212.0,200.76947,78.95969,75.76036,77.36002,234.58333,2410351.25,25540506805.66667
202209,2022,9,36,세종시,31,55045,574385029.0,144.12516,56.68231,55.8192,56.25075,234.58333,2410351.25,25540506805.66667
202209,2022,9,41,경기도,119,2431655,25586504651.0,179.13598,70.45155,69.96009,70.20582,234.58333,2410351.25,25540506805.66667
202209,2022,9,43,충청북도,77,286692,2894864190.0,179.67391,70.66311,67.33738,69.00024,234.58333,2410351.25,25540506805.66667
202209,2022,9,44,충청남도,99,342649,3505600152.0,161.60638,63.55742,61.36631,62.46186,234.58333,2410351.25,25540506805.66667
202209,2022,9,45,전라북도,102,319760,3166590928.0,180.39079,70.94505,66.30416,68.6246,234.58333,2410351.25,25540506805.66667
202209,2022,9,46,전라남도,53,254556,2411849123.0,139.83075,54.99338,49.17315,52.08327,234.58333,2410351.25,25540506805.66667
202209,2022,9,47,경상북도,114,341704,3401430880.0,131.16904,51.58686,48.46202,50.02444,234.58333,2410351.25,25540506805.66667
202209,2022,9,48,경상남도,89,528129,5198877878.0,160.69795,63.20015,58.71357,60.95686,234.58333,2410351.25,25540506805.66667
202209,2022,9,50,제주도,39,117252,1177346900.0,172.82946,67.97129,64.41107,66.19118,234.58333,2410351.25,25540506805.66667
202209,2022,9,51,강원도,74,252761,2387601074.0,164.40852,64.65946,57.64141,61.15043,234.58333,2410351.25,25540506805.66667
202210,2022,10,0,전국,444,6201235,61573899594.0,120.5068,47.39356,44.4108,45.90218,234.58333,2410351.25,25540506805.66667
202210,2022,10,11,서울시,263,1636471,16895195576.0,173.28666,68.1511,66.40161,67.27635,234.58333,2410351.25,25540506805.66667
202210,2022,10,26,부산시,129,415514,4050035305.0,125.0687,49.18768,45.24602,47.21685,234.58333,2410351.25,25540506805.66667
202210,2022,10,27,대구시,99,278341,2707627671.0,117.59966,46.25022,42.45965,44.35494,234.58333,2410351.25,25540506805.66667
202210,2022,10,28,인천시,127,327823,3279204047.0,110.66174,43.52164,41.08517,42.3034,234.58333,2410351.25,25540506805.66667
202210,2022,10,29,광주시,98,212650,2024282220.0,148.43113,58.37578,52.4432,55.40949,234.58333,2410351.25,25540506805.66667
202210,2022,10,30,대전시,96,195819,1947527134.0,135.34039,53.22739,49.95911,51.59325,234.58333,2410351.25,25540506805.66667
202210,2022,10,31,울산시,63,134593,1315578064.0,121.06877,47.61457,43.92228,45.76842,234.58333,2410351.25,25540506805.66667
202210,2022,10,36,세종시,32,35869,352872354.0,93.83453,36.90374,34.26254,35.58314,234.58333,2410351.25,25540506805.66667
202210,2022,10,41,경기도,139,1522957,15389595804.0,112.15112,44.10739,42.06314,43.08527,234.58333,2410351.25,25540506805.66667
202210,2022,10,43,충청북도,74,168817,1640956508.0,105.80304,41.61078,38.17136,39.89107,234.58333,2410351.25,25540506805.66667
202210,2022,10,44,충청남도,106,216256,2099592477.0,101.94345,40.09286,36.7354,38.41413,234.58333,2410351.25,25540506805.66667
202210,2022,10,45,전라북도,109,182765,1732638789.0,103.15356,40.56878,36.29592,38.43235,234.58333,2410351.25,25540506805.66667
202210,2022,10,46,전라남도,57,145542,1297248715.0,80.00519,31.46487,26.46742,28.96614,234.58333,2410351.25,25540506805.66667
202210,2022,10,47,경상북도,83,200392,1906861560.0,76.97351,30.27255,27.18558,28.72907,234.58333,2410351.25,25540506805.66667
202210,2022,10,48,경상남도,105,299812,2829320421.0,91.281,35.89948,31.97217,33.93582,234.58333,2410351.25,25540506805.66667
202210,2022,10,50,제주도,46,72265,696526500.0,106.53464,41.89851,38.11176,40.00513,234.58333,2410351.25,25540506805.66667
202210,2022,10,51,강원도,88,155349,1408836449.0,101.05058,39.74171,34.01336,36.87753,234.58333,2410351.25,25540506805.66667
202211,2022,11,0,전국,486,6376975,63453774504.0,123.9431,48.745,45.7745,47.25975,234.58333,2410351.25,25540506805.66667
202211,2022,11,11,서울시,273,1748831,18046250651.0,185.31963,72.88349,70.97725,71.93037,234.58333,2410351.25,25540506805.66667
202211,2022,11,26,부산시,138,447272,4327282606.0,134.70928,52.97918,48.37262,50.6759,234.58333,2410351.25,25540506805.66667
202211,2022,11,27,대구시,119,283117,2735122439.0,119.67988,47.06834,42.91316,44.99075,234.58333,2410351.25,25540506805.66667
202211,2022,11,28,인천시,119,315354,3178596348.0,106.36531,41.83192,39.79199,40.81195,234.58333,2410351.25,25540506805.66667
202211,2022,11,29,광주시,95,215987,2089268601.0,150.82375,59.31677,54.14956,56.73317,234.58333,2410351.25,25540506805.66667
202211,2022,11,30,대전시,108,213090,2127035684.0,147.28885,57.92654,54.56827,56.2474,234.58333,2410351.25,25540506805.66667
202211,2022,11,31,울산시,73,131549,1298268031.0,118.36641,46.55177,43.35746,44.95462,234.58333,2410351.25,25540506805.66667
202211,2022,11,36,세종시,37,39996,392524394.0,104.49095,41.09476,38.06162,39.57819,234.58333,2410351.25,25540506805.66667
202211,2022,11,41,경기도,143,1527964,15593287853.0,112.48894,44.24025,42.60818,43.42421,234.58333,2410351.25,25540506805.66667
202211,2022,11,43,충청북도,75,168408,1633220242.0,105.56616,41.51762,37.9984,39.75801,234.58333,2410351.25,25540506805.66667
202211,2022,11,44,충청남도,140,222268,2118413692.0,104.72696,41.18758,37.04682,39.1172,234.58333,2410351.25,25540506805.66667
202211,2022,11,45,전라북도,118,178805,1705850574.0,100.97191,39.71077,35.75366,37.73221,234.58333,2410351.25,25540506805.66667
202211,2022,11,46,전라남도,73,137692,1270943970.0,75.71802,29.77878,25.94033,27.85956,234.58333,2410351.25,25540506805.66667
202211,2022,11,47,경상북도,92,209932,1959482690.0,80.6794,31.73002,27.95014,29.84008,234.58333,2410351.25,25540506805.66667
202211,2022,11,48,경상남도,143,295410,2780778941.0,89.98586,35.39012,31.43939,33.41475,234.58333,2410351.25,25540506805.66667
202211,2022,11,50,제주도,44,77726,739458700.0,114.57708,45.06149,40.45796,42.75972,234.58333,2410351.25,25540506805.66667
202211,2022,11,51,강원도,98,163574,1457989088.0,106.43369,41.85881,35.21094,38.53488,234.58333,2410351.25,25540506805.66667
